timestamp_utc,value
2025-09-05T15:17:00.000000Z,11400.309787902832
2025-09-05T15:18:00.000000Z,11396.755542907715
2025-09-05T15:19:00.000000Z,11401.070499572754
2025-09-05T15:20:00.000000Z,11406.807430419922
2025-09-05T15:21:00.000000Z,11405.178493652344
2025-09-05T15:22:00.000000Z,11410.94491973877
2025-09-05T15:23:00.000000Z,11409.736805114746
2025-09-05T15:24:00.000000Z,11410.329464111328
2025-09-05T15:25:00.000000Z,11408.899608764648
2025-09-05T15:26:00.000000Z,11407.25944152832
2025-09-05T15:27:00.000000Z,11413.64161315918
2025-09-05T15:28:00.000000Z,11415.934932861328
2025-09-05T15:29:00.000000Z,11415.940082702637
2025-09-05T15:30:00.000000Z,11412.864948425293
2025-09-05T15:31:00.000000Z,11412.994930419922
2025-09-05T15:32:00.000000Z,11408.490039978027
2025-09-05T15:33:00.000000Z,11413.785442504883
2025-09-05T15:34:00.000000Z,11409.113094482422
2025-09-05T15:35:00.000000Z,11416.860241088867
2025-09-05T15:36:00.000000Z,11418.310688171387
2025-09-05T15:37:00.000000Z,11422.544719848633
2025-09-05T15:38:00.000000Z,11423.465480957031
2025-09-05T15:39:00.000000Z,11418.90259185791
2025-09-05T15:40:00.000000Z,11422.374881896973
2025-09-05T15:41:00.000000Z,11422.445278320312
2025-09-05T15:42:00.000000Z,11423.88013092041
2025-09-05T15:43:00.000000Z,11424.529766235351
2025-09-05T15:44:00.000000Z,11423.959095153808
2025-09-05T15:45:00.000000Z,11412.995098266601
2025-09-05T15:46:00.000000Z,11408.493618164062
2025-09-05T15:47:00.000000Z,11414.934978637695
2025-09-05T15:48:00.000000Z,11412.474971923828
2025-09-05T15:49:00.000000Z,11416.92235961914
2025-09-05T15:50:00.000000Z,11408.04249206543
2025-09-05T15:51:00.000000Z,11411.479343566894
2025-09-05T15:52:00.000000Z,11410.89013305664
2025-09-05T15:53:00.000000Z,11410.53744140625
2025-09-05T15:54:00.000000Z,11411.232090148926
2025-09-05T15:55:00.000000Z,11413.923236999512
2025-09-05T15:56:00.000000Z,11415.190586242676
2025-09-05T15:57:00.000000Z,11404.729885253906
2025-09-05T15:58:00.000000Z,11402.937770996094
2025-09-05T15:59:00.000000Z,11404.560016784668
2025-09-05T16:00:00.000000Z,11409.111629638672
2025-09-05T16:01:00.000000Z,11405.160686645508
2025-09-05T16:02:00.000000Z,11402.743770751953
2025-09-05T16:03:00.000000Z,11398.714679870605
2025-09-05T16:04:00.000000Z,11403.581752929687
2025-09-05T16:05:00.000000Z,11404.345653686523
2025-09-05T16:06:00.000000Z,11400.333782348633
2025-09-05T16:07:00.000000Z,11398.365604553223
2025-09-05T16:08:00.000000Z,11405.582500610351
2025-09-05T16:09:00.000000Z,11407.640285644531
2025-09-05T16:10:00.000000Z,11411.435001525879
2025-09-05T16:11:00.000000Z,11410.930683288574
2025-09-05T16:12:00.000000Z,11412.54639831543
2025-09-05T16:13:00.000000Z,11416.870624694824
2025-09-05T16:14:00.000000Z,11415.935230407715
2025-09-05T16:15:00.000000Z,11416.504581604004
2025-09-05T16:16:00.000000Z,11414.47958770752
2025-09-05T16:17:00.000000Z,11407.388424072265
2025-09-05T16:18:00.000000Z,11407.87002960205
2025-09-05T16:19:00.000000Z,11409.78661743164
2025-09-05T16:20:00.000000Z,11410.379207763672
2025-09-05T16:21:00.000000Z,11403.536815795898
2025-09-05T16:22:00.000000Z,11401.249935302734
2025-09-05T16:23:00.000000Z,11406.675007019043
2025-09-05T16:24:00.000000Z,11412.543361816406
2025-09-05T16:25:00.000000Z,11408.924930725098
2025-09-05T16:26:00.000000Z,11412.664920959473
2025-09-05T16:27:00.000000Z,11412.146366271973
2025-09-05T16:28:00.000000Z,11408.869014892578
2025-09-05T16:29:00.000000Z,11408.21110168457
2025-09-05T16:30:00.000000Z,11408.12794128418
2025-09-05T16:31:00.000000Z,11409.520496520996
2025-09-05T16:32:00.000000Z,11408.106998596191
2025-09-05T16:33:00.000000Z,11402.000118408203
2025-09-05T16:34:00.000000Z,11400.914791259765
2025-09-05T16:35:00.000000Z,11399.500560913086
2025-09-05T16:36:00.000000Z,11397.495800170898
2025-09-05T16:37:00.000000Z,11397.62841430664
2025-09-05T16:38:00.000000Z,11401.048038635254
2025-09-05T16:39:00.000000Z,11399.181690368652
2025-09-05T16:40:00.000000Z,11402.148410949707
2025-09-05T16:41:00.000000Z,11409.835331115723
2025-09-05T16:42:00.000000Z,11408.545047912598
2025-09-05T16:43:00.000000Z,11403.409992370605
2025-09-05T16:44:00.000000Z,11407.162662658691
2025-09-05T16:45:00.000000Z,11408.608631286621
2025-09-05T16:46:00.000000Z,11409.42985168457
2025-09-05T16:47:00.000000Z,11398.526844177246
2025-09-05T16:48:00.000000Z,11401.879955444336
2025-09-05T16:49:00.000000Z,11398.66495147705
2025-09-05T16:50:00.000000Z,11398.864895019531
2025-09-05T16:51:00.000000Z,11400.114772949219
2025-09-05T16:52:00.000000Z,11401.503627929687
2025-09-05T16:53:00.000000Z,11400.926105651855
2025-09-05T16:54:00.000000Z,11401.559192810058
2025-09-05T16:55:00.000000Z,11399.19035736084
2025-09-05T16:56:00.000000Z,11404.84042755127
2025-09-05T16:57:00.000000Z,11405.38077178955
2025-09-05T16:58:00.000000Z,11407.725116882324
2025-09-05T16:59:00.000000Z,11410.235103759765
2025-09-05T17:00:00.000000Z,11408.450588378906
2025-09-05T17:01:00.000000Z,11405.330021057129
2025-09-05T17:02:00.000000Z,11403.115955505371
2025-09-05T17:03:00.000000Z,11405.16082397461
2025-09-05T17:04:00.000000Z,11400.093158874512
2025-09-05T17:05:00.000000Z,11396.171405944824
2025-09-05T17:06:00.000000Z,11399.674488220215
2025-09-05T17:07:00.000000Z,11396.167041931152
2025-09-05T17:08:00.000000Z,11401.118679199219
2025-09-05T17:09:00.000000Z,11407.190502319336
2025-09-05T17:10:00.000000Z,11403.12549987793
2025-09-05T17:11:00.000000Z,11406.507290039062
2025-09-05T17:12:00.000000Z,11410.105030212402
2025-09-05T17:13:00.000000Z,11409.712955627441
2025-09-05T17:14:00.000000Z,11408.311123046875
2025-09-05T17:15:00.000000Z,11411.760486755371
2025-09-05T17:16:00.000000Z,11412.423084411621
2025-09-05T17:17:00.000000Z,11410.642933044433
2025-09-05T17:18:00.000000Z,11407.37224975586
2025-09-05T17:19:00.000000Z,11410.045314941406
2025-09-05T17:20:00.000000Z,11410.336773071289
2025-09-05T17:21:00.000000Z,11411.474720153808
2025-09-05T17:22:00.000000Z,11412.433620605469
2025-09-05T17:23:00.000000Z,11415.30965057373
2025-09-05T17:24:00.000000Z,11413.037388000488
2025-09-05T17:25:00.000000Z,11410.75497833252
2025-09-05T17:26:00.000000Z,11409.703502807617
2025-09-05T17:27:00.000000Z,11408.094616088867
2025-09-05T17:28:00.000000Z,11404.20997253418
2025-09-05T17:29:00.000000Z,11402.294986877441
2025-09-05T17:30:00.000000Z,11404.534946594238
2025-09-05T17:31:00.000000Z,11401.714428100586
2025-09-05T17:32:00.000000Z,11403.120105895996
2025-09-05T17:33:00.000000Z,11403.654575500488
2025-09-05T17:34:00.000000Z,11403.717350158691
2025-09-05T17:35:00.000000Z,11405.602520141601
2025-09-05T17:36:00.000000Z,11401.583645019531
2025-09-05T17:37:00.000000Z,11397.908863220215
2025-09-05T17:38:00.000000Z,11400.989376220703
2025-09-05T17:39:00.000000Z,11401.464962158203
2025-09-05T17:40:00.000000Z,11400.093288574219
2025-09-05T17:41:00.000000Z,11395.270176086426
2025-09-05T17:42:00.000000Z,11388.358623657226
2025-09-05T17:43:00.000000Z,11384.01498046875
2025-09-05T17:44:00.000000Z,11390.673290405273
2025-09-05T17:45:00.000000Z,11394.172557983398
2025-09-05T17:46:00.000000Z,11387.475086364746
2025-09-05T17:47:00.000000Z,11389.49943939209
2025-09-05T17:48:00.000000Z,11386.008747253418
2025-09-05T17:49:00.000000Z,11389.169635925293
2025-09-05T17:50:00.000000Z,11390.501979980469
2025-09-05T17:51:00.000000Z,11389.433490905762
2025-09-05T17:52:00.000000Z,11389.779552612305
2025-09-05T17:53:00.000000Z,11391.159404907226
2025-09-05T17:54:00.000000Z,11387.821521911621
2025-09-05T17:55:00.000000Z,11382.815128479004
2025-09-05T17:56:00.000000Z,11384.677822265625
2025-09-05T17:57:00.000000Z,11383.505634460449
2025-09-05T17:58:00.000000Z,11389.829998168945
2025-09-05T17:59:00.000000Z,11388.77392211914
2025-09-05T18:00:00.000000Z,11390.30486694336
2025-09-05T18:01:00.000000Z,11389.198352966308
2025-09-05T18:02:00.000000Z,11385.465130004883
2025-09-05T18:03:00.000000Z,11386.320034179687
2025-09-05T18:04:00.000000Z,11385.894573364258
2025-09-05T18:05:00.000000Z,11388.069851074219
2025-09-05T18:06:00.000000Z,11385.82014099121
2025-09-05T18:07:00.000000Z,11384.435993347168
2025-09-05T18:08:00.000000Z,11384.952152404785
2025-09-05T18:09:00.000000Z,11383.465084228515
2025-09-05T18:10:00.000000Z,11386.33000579834
2025-09-05T18:11:00.000000Z,11389.493061218262
2025-09-05T18:12:00.000000Z,11386.024364624023
2025-09-05T18:13:00.000000Z,11388.554134521484
2025-09-05T18:14:00.000000Z,11391.865024719238
2025-09-05T18:15:00.000000Z,11393.199443969726
2025-09-05T18:16:00.000000Z,11394.392475280762
2025-09-05T18:17:00.000000Z,11394.144481811523
2025-09-05T18:18:00.000000Z,11395.400547180176
2025-09-05T18:19:00.000000Z,11397.281826171875
2025-09-05T18:20:00.000000Z,11398.453914794922
2025-09-05T18:21:00.000000Z,11400.308742675781
2025-09-05T18:22:00.000000Z,11395.327083740234
2025-09-05T18:23:00.000000Z,11397.311870727539
2025-09-05T18:24:00.000000Z,11391.588413391113
2025-09-05T18:25:00.000000Z,11392.049518737793
2025-09-05T18:26:00.000000Z,11390.52092376709
2025-09-05T18:27:00.000000Z,11395.594913635254
2025-09-05T18:28:00.000000Z,11395.074894104004
2025-09-05T18:29:00.000000Z,11395.208789978027
2025-09-05T18:30:00.000000Z,11397.382091674805
2025-09-05T18:31:00.000000Z,11400.398555908203
2025-09-05T18:32:00.000000Z,11400.007961425781
2025-09-05T18:33:00.000000Z,11398.143192443848
2025-09-05T18:34:00.000000Z,11395.897327575683
2025-09-05T18:35:00.000000Z,11391.575306091308
2025-09-05T18:36:00.000000Z,11392.102474365234
2025-09-05T18:37:00.000000Z,11395.40494934082
2025-09-05T18:38:00.000000Z,11395.544971618652
2025-09-05T18:39:00.000000Z,11392.898273620605
2025-09-05T18:40:00.000000Z,11393.565059814453
2025-09-05T18:41:00.000000Z,11391.879993591308
2025-09-05T18:42:00.000000Z,11391.4545022583
2025-09-05T18:43:00.000000Z,11393.051960144043
2025-09-05T18:44:00.000000Z,11394.165409240723
2025-09-05T18:45:00.000000Z,11392.655056152344
2025-09-05T18:46:00.000000Z,11391.017772827148
2025-09-05T18:47:00.000000Z,11393.790859375
2025-09-05T18:48:00.000000Z,11392.319477233887
2025-09-05T18:49:00.000000Z,11392.662853393555
2025-09-05T18:50:00.000000Z,11394.8890725708
2025-09-05T18:51:00.000000Z,11395.370105895996
2025-09-05T18:52:00.000000Z,11393.352138671875
2025-09-05T18:53:00.000000Z,11392.798092041015
2025-09-05T18:54:00.000000Z,11391.936268005371
2025-09-05T18:55:00.000000Z,11390.028644714355
2025-09-05T18:56:00.000000Z,11392.164432678223
2025-09-05T18:57:00.000000Z,11393.4701272583
2025-09-05T18:58:00.000000Z,11393.109890136719
2025-09-05T18:59:00.000000Z,11394.032993469238
2025-09-05T19:00:00.000000Z,11391.005596313476
2025-09-05T19:01:00.000000Z,11390.155040893555
2025-09-05T19:02:00.000000Z,11388.717754516601
2025-09-05T19:03:00.000000Z,11390.682895812988
2025-09-05T19:04:00.000000Z,11390.9490625
2025-09-05T19:05:00.000000Z,11393.795162353515
2025-09-05T19:06:00.000000Z,11394.024265441894
2025-09-05T19:07:00.000000Z,11394.07780090332
2025-09-05T19:08:00.000000Z,11392.930133972168
2025-09-05T19:09:00.000000Z,11396.165020141601
2025-09-05T19:10:00.000000Z,11396.445079956055
2025-09-05T19:11:00.000000Z,11397.985073242187
2025-09-05T19:12:00.000000Z,11397.454868469238
2025-09-05T19:13:00.000000Z,11397.889988098144
2025-09-05T19:14:00.000000Z,11397.201534423828
2025-09-05T19:15:00.000000Z,11396.993778381348
2025-09-05T19:16:00.000000Z,11403.038524780273
2025-09-05T19:17:00.000000Z,11399.539959106445
2025-09-05T19:18:00.000000Z,11399.929607543945
2025-09-05T19:19:00.000000Z,11397.97022644043
2025-09-05T19:20:00.000000Z,11399.585941467285
2025-09-05T19:21:00.000000Z,11400.228229675293
2025-09-05T19:22:00.000000Z,11399.834835205078
2025-09-05T19:23:00.000000Z,11401.606914672851
2025-09-05T19:24:00.000000Z,11402.684635314941
2025-09-05T19:25:00.000000Z,11403.588955078125
2025-09-05T19:26:00.000000Z,11403.286991271973
2025-09-05T19:27:00.000000Z,11403.72778717041
2025-09-05T19:28:00.000000Z,11406.987774047851
2025-09-05T19:29:00.000000Z,11403.053272399902
2025-09-05T19:30:00.000000Z,11400.648609313965
2025-09-05T19:31:00.000000Z,11394.879993591308
2025-09-05T19:32:00.000000Z,11390.603786621094
2025-09-05T19:33:00.000000Z,11389.484760437012
2025-09-05T19:34:00.000000Z,11392.877330932617
2025-09-05T19:35:00.000000Z,11395.498508605957
2025-09-05T19:36:00.000000Z,11399.259067687988
2025-09-05T19:37:00.000000Z,11392.589191589355
2025-09-05T19:38:00.000000Z,11392.312992248535
2025-09-05T19:39:00.000000Z,11392.86639038086
2025-09-05T19:40:00.000000Z,11393.87109008789
2025-09-05T19:41:00.000000Z,11393.937076721191
2025-09-05T19:42:00.000000Z,11394.177868041992
2025-09-05T19:43:00.000000Z,11391.210651550293
2025-09-05T19:44:00.000000Z,11394.745762023926
2025-09-05T19:45:00.000000Z,11395.559108886719
2025-09-05T19:46:00.000000Z,11398.379909667969
2025-09-05T19:47:00.000000Z,11395.85401550293
2025-09-05T19:48:00.000000Z,11398.289013061523
2025-09-05T19:49:00.000000Z,11398.336231384277
2025-09-05T19:50:00.000000Z,11398.729229125976
2025-09-05T19:51:00.000000Z,11395.829387817383
2025-09-05T19:52:00.000000Z,11396.018856201172
2025-09-05T19:53:00.000000Z,11395.165065917969
2025-09-05T19:54:00.000000Z,11397.462024841308
2025-09-05T19:55:00.000000Z,11402.445095214844
2025-09-05T19:56:00.000000Z,11396.095005187988
2025-09-05T19:57:00.000000Z,11394.443546447754
2025-09-05T19:58:00.000000Z,11396.922062072754
2025-09-05T19:59:00.000000Z,11400.995952758789
