Datetime,Close,High,Low,Open,Volume
2025-08-15 14:49:00+00:00,332.4549865722656,332.659912109375,332.1700134277344,332.1700134277344,104472
2025-08-15 14:50:00+00:00,332.4284973144531,332.739990234375,332.32000732421875,332.3999938964844,122244
2025-08-15 14:51:00+00:00,332.4100036621094,332.5899963378906,332.3299865722656,332.42498779296875,82392
2025-08-15 14:52:00+00:00,331.989990234375,332.3962097167969,331.8800048828125,332.3800048828125,241781
2025-08-15 14:53:00+00:00,332.5400085449219,332.6700134277344,331.94000244140625,331.9700012207031,176302
2025-08-15 14:54:00+00:00,332.25,332.6799011230469,332.2438049316406,332.45001220703125,122516
2025-08-15 14:55:00+00:00,332.1400146484375,332.318603515625,331.9700012207031,332.24468994140625,122748
2025-08-15 14:56:00+00:00,332.69000244140625,332.7200012207031,332.1600036621094,332.1700134277344,149294
2025-08-15 14:57:00+00:00,332.5474853515625,332.7300109863281,332.3999938964844,332.6875,86720
2025-08-15 14:58:00+00:00,332.45001220703125,332.66351318359375,332.3900146484375,332.5199890136719,105478
2025-08-15 14:59:00+00:00,332.21148681640625,332.4700012207031,331.9700012207031,332.4700012207031,191736
2025-08-15 15:00:00+00:00,332.0400085449219,332.3500061035156,332.0,332.2149963378906,135808
2025-08-15 15:01:00+00:00,332.26708984375,332.3900146484375,331.8999938964844,332.044189453125,136462
2025-08-15 15:02:00+00:00,332.44000244140625,332.6000061035156,332.2650146484375,332.2650146484375,136596
2025-08-15 15:03:00+00:00,332.4800109863281,332.4800109863281,332.30999755859375,332.4114074707031,52642
2025-08-15 15:04:00+00:00,332.3301086425781,332.4599914550781,332.2099914550781,332.4599914550781,77541
2025-08-15 15:05:00+00:00,332.4649963378906,332.6099853515625,332.2300109863281,332.3349914550781,144792
2025-08-15 15:06:00+00:00,332.4599914550781,332.5400085449219,332.2099914550781,332.4649963378906,77349
2025-08-15 15:07:00+00:00,332.4159851074219,332.56988525390625,332.340087890625,332.45001220703125,56844
2025-08-15 15:08:00+00:00,332.28009033203125,332.67999267578125,332.2500915527344,332.5,123160
2025-08-15 15:09:00+00:00,332.3699951171875,332.4798889160156,332.30999755859375,332.3298034667969,45778
2025-08-15 15:10:00+00:00,332.8291931152344,332.9295959472656,332.32000732421875,332.3450012207031,194815
2025-08-15 15:11:00+00:00,333.239990234375,333.3500061035156,332.7200012207031,332.8500061035156,194381
2025-08-15 15:12:00+00:00,333.5899963378906,333.6400146484375,333.17010498046875,333.260009765625,266836
2025-08-15 15:13:00+00:00,333.3699951171875,333.6099853515625,333.2799987792969,333.5799865722656,158963
2025-08-15 15:14:00+00:00,333.2804870605469,333.4700012207031,333.2300109863281,333.3949890136719,111929
2025-08-15 15:15:00+00:00,333.639892578125,333.6499938964844,333.04010009765625,333.3299865722656,192309
2025-08-15 15:16:00+00:00,333.5340881347656,333.7699890136719,333.3699951171875,333.614990234375,185501
2025-08-15 15:17:00+00:00,333.45001220703125,333.5950012207031,333.2900085449219,333.54998779296875,203346
2025-08-15 15:18:00+00:00,333.4200134277344,333.6700134277344,333.364990234375,333.4599914550781,89951
2025-08-15 15:19:00+00:00,333.42999267578125,333.5,333.20001220703125,333.3999938964844,141963
2025-08-15 15:20:00+00:00,333.5799865722656,333.69989013671875,333.3599853515625,333.45989990234375,94002
2025-08-15 15:21:00+00:00,333.6672058105469,333.75,333.5,333.55718994140625,115102
2025-08-15 15:22:00+00:00,333.2099914550781,333.7998962402344,333.2099914550781,333.69000244140625,140903
2025-08-15 15:23:00+00:00,333.3299865722656,333.3800048828125,333.1499938964844,333.2200012207031,90732
2025-08-15 15:24:00+00:00,332.9898986816406,333.3799133300781,332.9700012207031,333.30499267578125,99428
2025-08-15 15:25:00+00:00,333.39581298828125,333.4399108886719,332.97918701171875,332.9800109863281,108400
2025-08-15 15:26:00+00:00,333.31500244140625,333.3999938964844,333.1199951171875,333.35009765625,85436
2025-08-15 15:27:00+00:00,333.1099853515625,333.4299011230469,333.1099853515625,333.34991455078125,50139
2025-08-15 15:28:00+00:00,333.1300048828125,333.3290100097656,333.1000061035156,333.1459045410156,60151
2025-08-15 15:29:00+00:00,332.9057922363281,333.1499938964844,332.760009765625,333.1300048828125,142929
2025-08-15 15:30:00+00:00,333.0,333.0,332.8699951171875,332.875,99945
2025-08-15 15:31:00+00:00,332.9649963378906,333.17999267578125,332.8999938964844,333.0299072265625,82041
2025-08-15 15:32:00+00:00,333.1099853515625,333.1700134277344,332.79998779296875,332.9649963378906,83524
2025-08-15 15:33:00+00:00,333.3594970703125,333.42999267578125,333.0008850097656,333.0899963378906,93049
2025-08-15 15:34:00+00:00,333.4100036621094,333.4700012207031,333.2699890136719,333.3587951660156,72600
2025-08-15 15:35:00+00:00,333.3900146484375,333.55499267578125,333.260009765625,333.3999938964844,90881
2025-08-15 15:36:00+00:00,333.1000061035156,333.42999267578125,333.1000061035156,333.3870849609375,64906
2025-08-15 15:37:00+00:00,333.17279052734375,333.2799987792969,332.9400939941406,333.1099853515625,76910
2025-08-15 15:38:00+00:00,332.9960021972656,333.20001220703125,332.9501037597656,333.20001220703125,58999
2025-08-15 15:39:00+00:00,332.5,333.0090026855469,332.5,332.9750061035156,156380
2025-08-15 15:40:00+00:00,332.05999755859375,332.57000732421875,332.05999755859375,332.5,191224
2025-08-15 15:41:00+00:00,332.260009765625,332.2799987792969,331.7699890136719,332.05999755859375,293065
2025-08-15 15:42:00+00:00,331.6099853515625,332.2349853515625,331.6099853515625,332.21051025390625,177910
2025-08-15 15:43:00+00:00,331.4284973144531,331.7799072265625,331.3999938964844,331.6000061035156,247312
2025-08-15 15:44:00+00:00,331.4649963378906,331.6000061035156,331.20001220703125,331.42999267578125,244202
2025-08-15 15:45:00+00:00,331.5950012207031,331.70989990234375,331.3999938964844,331.4649963378906,203741
2025-08-15 15:46:00+00:00,331.31500244140625,331.7200012207031,331.239990234375,331.6099853515625,169698
2025-08-15 15:47:00+00:00,330.9049987792969,331.5,330.7699890136719,331.3100891113281,312170
2025-08-15 15:48:00+00:00,331.3500061035156,331.3999938964844,330.75,330.9200134277344,251921
2025-08-15 15:49:00+00:00,331.82000732421875,331.95001220703125,331.3100891113281,331.3299865722656,210518
2025-08-15 15:50:00+00:00,331.75,331.9299011230469,331.6099853515625,331.7503967285156,121260
2025-08-15 15:51:00+00:00,331.9750061035156,331.989990234375,331.6401062011719,331.75,132013
2025-08-15 15:52:00+00:00,331.42498779296875,331.9800109863281,331.3999938964844,331.9728088378906,145136
2025-08-15 15:53:00+00:00,331.75,331.95001220703125,331.3999938964844,331.4100036621094,157516
2025-08-15 15:54:00+00:00,331.625,331.7799987792969,331.54010009765625,331.7799987792969,91734
2025-08-15 15:55:00+00:00,331.3399963378906,331.96600341796875,331.2799987792969,331.6400146484375,173022
2025-08-15 15:56:00+00:00,330.8550109863281,331.3900146484375,330.80999755859375,331.3800048828125,178969
2025-08-15 15:57:00+00:00,330.4800109863281,331.08990478515625,330.2663879394531,330.8599853515625,340302
2025-08-15 15:58:00+00:00,330.12811279296875,330.4963073730469,330.1000061035156,330.4599914550781,282416
2025-08-15 15:59:00+00:00,329.659912109375,330.09710693359375,329.4100036621094,330.0799865722656,676594
2025-08-15 16:00:00+00:00,329.69000244140625,329.89990234375,329.4849853515625,329.6449890136719,253875
2025-08-15 16:01:00+00:00,328.260009765625,329.760009765625,327.8900146484375,329.6380920410156,682383
2025-08-15 16:02:00+00:00,328.159912109375,328.4798889160156,328.010009765625,328.20001220703125,406130
2025-08-15 16:03:00+00:00,327.1625061035156,328.1499938964844,327.1499938964844,328.1199951171875,437010
2025-08-15 16:04:00+00:00,327.7013854980469,328.2300109863281,327.0199890136719,327.17181396484375,434202
2025-08-15 16:05:00+00:00,327.7200012207031,327.94000244140625,327.3794860839844,327.7449951171875,298507
2025-08-15 16:06:00+00:00,327.9599914550781,328.3599853515625,327.7200927734375,327.7200927734375,321168
2025-08-15 16:07:00+00:00,328.19000244140625,328.25,327.7699890136719,327.9200134277344,217602
2025-08-15 16:08:00+00:00,328.3699035644531,328.4549865722656,328.04998779296875,328.1899108886719,221986
2025-08-15 16:09:00+00:00,328.44500732421875,328.5899963378906,328.2300109863281,328.3699951171875,226893
2025-08-15 16:10:00+00:00,328.06890869140625,328.489990234375,327.8599853515625,328.4425048828125,232882
2025-08-15 16:11:00+00:00,327.8431091308594,328.20001220703125,327.7200012207031,328.07000732421875,190982
2025-08-15 16:12:00+00:00,328.29998779296875,328.42999267578125,327.7200012207031,327.8299865722656,223267
2025-08-15 16:13:00+00:00,328.3999938964844,328.45989990234375,328.0799865722656,328.29998779296875,211048
2025-08-15 16:14:00+00:00,328.489013671875,328.5400085449219,328.19000244140625,328.3699951171875,169176
2025-08-15 16:15:00+00:00,328.5,328.7099914550781,328.2799987792969,328.4750061035156,270521
2025-08-15 16:16:00+00:00,328.0899963378906,328.5199890136719,327.9599914550781,328.5,216110
2025-08-15 16:17:00+00:00,327.9400939941406,328.090087890625,327.6005859375,328.090087890625,209697
2025-08-15 16:18:00+00:00,328.2651062011719,328.42999267578125,327.8299865722656,327.95001220703125,178529
2025-08-15 16:19:00+00:00,327.80999755859375,328.3695983886719,327.7701110839844,328.24578857421875,212330
2025-08-15 16:20:00+00:00,328.20440673828125,328.2493896484375,327.82501220703125,327.82501220703125,150950
2025-08-15 16:21:00+00:00,327.9949951171875,328.29998779296875,327.8800048828125,328.2099914550781,139233
2025-08-15 16:22:00+00:00,327.9855041503906,328.25,327.95001220703125,328.0400085449219,174582
2025-08-15 16:23:00+00:00,327.92999267578125,328.15771484375,327.7799987792969,327.9700012207031,133549
2025-08-15 16:24:00+00:00,327.7239990234375,328.0498962402344,327.6199951171875,327.9100036621094,175876
2025-08-15 16:25:00+00:00,327.5715026855469,327.6499938964844,327.1300048828125,327.1300048828125,354117
2025-08-15 16:26:00+00:00,327.3500061035156,327.95001220703125,327.2900085449219,327.54998779296875,198330
2025-08-15 16:27:00+00:00,327.4150085449219,327.69000244140625,327.35009765625,327.3900146484375,156522
2025-08-15 16:28:00+00:00,327.92999267578125,328.04998779296875,327.30999755859375,327.42999267578125,206904
2025-08-15 16:29:00+00:00,327.94000244140625,328.0387878417969,327.66461181640625,327.95001220703125,128444
2025-08-15 16:30:00+00:00,328.2950134277344,328.32000732421875,327.93499755859375,327.93499755859375,178313
2025-08-15 16:31:00+00:00,328.3313903808594,328.3399963378906,328.0150146484375,328.2997131347656,123554
2025-08-15 16:32:00+00:00,328.1400146484375,328.34991455078125,328.1000061035156,328.3299865722656,113215
2025-08-15 16:33:00+00:00,328.239990234375,328.32000732421875,328.0899963378906,328.1400146484375,99956
2025-08-15 16:34:00+00:00,328.1300048828125,328.29998779296875,328.0799865722656,328.2467041015625,92704
2025-08-15 16:35:00+00:00,328.2698974609375,328.3500061035156,327.94000244140625,328.1099853515625,145822
2025-08-15 16:36:00+00:00,328.5299072265625,328.6499938964844,328.0899963378906,328.2101135253906,166801
2025-08-15 16:37:00+00:00,328.6163024902344,328.6163024902344,328.2720031738281,328.510009765625,114215
2025-08-15 16:38:00+00:00,328.6449890136719,328.6600036621094,328.3999938964844,328.6099853515625,142365
2025-08-15 16:39:00+00:00,328.8999938964844,328.92999267578125,328.510009765625,328.6470947265625,182350
2025-08-15 16:40:00+00:00,329.239990234375,329.32861328125,328.7300109863281,328.8800048828125,246484
2025-08-15 16:41:00+00:00,329.2799987792969,329.3945007324219,329.1099853515625,329.277099609375,198707
2025-08-15 16:42:00+00:00,329.30999755859375,329.54998779296875,329.1507873535156,329.2699890136719,220208
2025-08-15 16:43:00+00:00,329.3599853515625,329.44000244140625,329.1000061035156,329.3403015136719,142279
2025-08-15 16:44:00+00:00,329.25,329.54998779296875,329.20001220703125,329.32000732421875,121615
2025-08-15 16:45:00+00:00,329.4057922363281,329.4057922363281,329.04998779296875,329.25,152942
2025-08-15 16:46:00+00:00,329.2950134277344,329.44000244140625,329.1000061035156,329.4049987792969,77217
2025-08-15 16:47:00+00:00,329.56988525390625,329.6400146484375,329.19000244140625,329.2850036621094,144733
2025-08-15 16:48:00+00:00,329.69500732421875,329.80499267578125,329.3999938964844,329.55950927734375,162412
2025-08-15 16:49:00+00:00,329.9200134277344,329.94989013671875,329.6549987792969,329.70001220703125,135712
2025-08-15 16:50:00+00:00,329.77520751953125,329.989990234375,329.6990051269531,329.9175109863281,134313
2025-08-15 16:51:00+00:00,330.04058837890625,330.07000732421875,329.6000061035156,329.7749938964844,155907
2025-08-15 16:52:00+00:00,330.0899963378906,330.2398986816406,329.92010498046875,330.0400085449219,144306
2025-08-15 16:53:00+00:00,330.1499938964844,330.25,330.0,330.010009765625,311450
2025-08-15 16:54:00+00:00,329.9442138671875,330.20001220703125,329.8900146484375,330.1400146484375,155685
2025-08-15 16:55:00+00:00,329.66448974609375,329.92999267578125,329.5199890136719,329.8999938964844,213455
2025-08-15 16:56:00+00:00,330.0711975097656,330.1700134277344,329.3999938964844,329.6658935546875,165412
2025-08-15 16:57:00+00:00,329.875,330.1400146484375,329.6600036621094,330.0899963378906,112966
2025-08-15 16:58:00+00:00,330.19000244140625,330.2499084472656,329.8599853515625,329.875,119767
2025-08-15 16:59:00+00:00,330.080810546875,330.2900085449219,329.9005126953125,330.2300109863281,115951
2025-08-15 17:00:00+00:00,330.125,330.25,329.7799987792969,330.06500244140625,127456
2025-08-15 17:01:00+00:00,330.5799865722656,330.6000061035156,330.1300048828125,330.1300964355469,176143
2025-08-15 17:02:00+00:00,330.5050048828125,330.8599853515625,330.4700012207031,330.55999755859375,221709
2025-08-15 17:03:00+00:00,330.44000244140625,330.5899963378906,330.4100036621094,330.510009765625,96626
2025-08-15 17:04:00+00:00,330.57000732421875,330.7799987792969,330.45001220703125,330.5,109338
2025-08-15 17:05:00+00:00,330.4849853515625,330.79998779296875,330.340087890625,330.4849853515625,146026
2025-08-15 17:06:00+00:00,330.97711181640625,331.07000732421875,330.510009765625,330.510009765625,214274
2025-08-15 17:07:00+00:00,331.2149963378906,331.29998779296875,330.95001220703125,330.9750061035156,175919
2025-08-15 17:08:00+00:00,331.2200012207031,331.2900085449219,331.010009765625,331.2200012207031,122052
2025-08-15 17:09:00+00:00,331.114990234375,331.2322082519531,330.85650634765625,331.2250061035156,159120
2025-08-15 17:10:00+00:00,330.7349853515625,331.2099914550781,330.67999267578125,331.1199951171875,107555
2025-08-15 17:11:00+00:00,330.5799865722656,330.9993896484375,330.4700012207031,330.73419189453125,176832
2025-08-15 17:12:00+00:00,331.05999755859375,331.3800048828125,330.559814453125,330.57000732421875,186709
2025-08-15 17:13:00+00:00,331.3210144042969,331.4295959472656,331.010009765625,331.0400085449219,163755
2025-08-15 17:14:00+00:00,331.2851867675781,331.3500061035156,331.05999755859375,331.3500061035156,90927
2025-08-15 17:15:00+00:00,331.29949951171875,331.29998779296875,330.95001220703125,331.2601013183594,122250
2025-08-15 17:16:00+00:00,330.989990234375,331.31500244140625,330.92999267578125,331.2749938964844,124681
2025-08-15 17:17:00+00:00,330.7650146484375,331.14990234375,330.7099914550781,331.0,123942
2025-08-15 17:18:00+00:00,330.6510009765625,330.8575134277344,330.6099853515625,330.75,85985
2025-08-15 17:19:00+00:00,330.3172912597656,330.7322082519531,330.3013916015625,330.676513671875,137169
2025-08-15 17:20:00+00:00,330.0350036621094,330.373291015625,329.8505859375,330.32501220703125,221978
2025-08-15 17:21:00+00:00,329.81829833984375,330.2427062988281,329.7799987792969,330.0249938964844,295033
2025-08-15 17:22:00+00:00,330.1600036621094,330.2398986816406,329.81988525390625,329.81988525390625,324365
2025-08-15 17:23:00+00:00,329.972900390625,330.18450927734375,329.8900146484375,330.1499938964844,88394
2025-08-15 17:24:00+00:00,330.0249938964844,330.20001220703125,329.8800048828125,329.9755859375,82272
2025-08-15 17:25:00+00:00,329.864990234375,330.1300048828125,329.85009765625,330.0299987792969,80090
2025-08-15 17:26:00+00:00,330.44000244140625,330.5,329.8800048828125,329.8800048828125,457696
2025-08-15 17:27:00+00:00,330.9400939941406,331.0,330.3800964355469,330.4599914550781,196279
2025-08-15 17:28:00+00:00,331.0799865722656,331.1000061035156,330.8800048828125,330.9649963378906,112406
2025-08-15 17:29:00+00:00,330.8999938964844,331.1400146484375,330.82000732421875,331.04998779296875,108382
2025-08-15 17:30:00+00:00,331.2041931152344,331.25,330.7799987792969,330.8800964355469,139881
2025-08-15 17:31:00+00:00,331.3399963378906,331.3900146484375,331.0199890136719,331.2027893066406,148431
2025-08-15 17:32:00+00:00,331.5715026855469,331.6000061035156,331.1300048828125,331.3428955078125,187387
2025-08-15 17:33:00+00:00,331.4700012207031,331.6841125488281,331.2200927734375,331.5849914550781,147617
2025-08-15 17:34:00+00:00,331.3299865722656,331.5299987792969,331.2300109863281,331.4707946777344,89140
2025-08-15 17:35:00+00:00,331.1471862792969,331.3399963378906,331.1099853515625,331.30010986328125,109561
2025-08-15 17:36:00+00:00,331.2242126464844,331.45001220703125,331.1199951171875,331.1684875488281,76249
2025-08-15 17:37:00+00:00,331.19000244140625,331.3399963378906,331.1300048828125,331.20001220703125,62695
2025-08-15 17:38:00+00:00,331.2200012207031,331.2200012207031,330.8999938964844,331.19500732421875,139005
2025-08-15 17:39:00+00:00,331.3900146484375,331.5899963378906,331.07000732421875,331.2275085449219,143972
2025-08-15 17:40:00+00:00,331.5087890625,331.6600036621094,331.25,331.32000732421875,108971
2025-08-15 17:41:00+00:00,331.3500061035156,331.6600036621094,331.30999755859375,331.49700927734375,70337
2025-08-15 17:42:00+00:00,331.1400146484375,331.4599914550781,331.1400146484375,331.3699951171875,92885
2025-08-15 17:43:00+00:00,331.10009765625,331.2850036621094,331.010009765625,331.1600036621094,78601
2025-08-15 17:44:00+00:00,331.1169128417969,331.1899108886719,331.0,331.08709716796875,53380
2025-08-15 17:45:00+00:00,331.3399963378906,331.41949462890625,331.1465148925781,331.1465148925781,76116
2025-08-15 17:46:00+00:00,331.0899963378906,331.3900146484375,331.03009033203125,331.3117980957031,63420
2025-08-15 17:47:00+00:00,330.9924011230469,331.1499938964844,330.8999938964844,331.0669860839844,102384
2025-08-15 17:48:00+00:00,330.9549865722656,331.0398864746094,330.82000732421875,330.9700012207031,75675
2025-08-15 17:49:00+00:00,331.010009765625,331.1300048828125,330.9200134277344,330.9508056640625,59475
2025-08-15 17:50:00+00:00,330.9599914550781,331.1199951171875,330.92999267578125,331.0400085449219,61041
2025-08-15 17:51:00+00:00,330.6549987792969,330.94000244140625,330.5799865722656,330.94000244140625,138978
2025-08-15 17:52:00+00:00,330.69000244140625,330.8659973144531,330.44000244140625,330.6449890136719,108136
2025-08-15 17:53:00+00:00,330.9154968261719,331.0,330.67999267578125,330.69500732421875,99028
2025-08-15 17:54:00+00:00,331.3500061035156,331.45001220703125,330.92999267578125,330.92999267578125,157507
2025-08-15 17:55:00+00:00,331.3299865722656,331.5,331.3299865722656,331.3299865722656,123073
2025-08-15 17:56:00+00:00,331.3599853515625,331.5,331.239990234375,331.3599853515625,107830
2025-08-15 17:57:00+00:00,331.3599853515625,331.3900146484375,331.1700134277344,331.3599853515625,72104
2025-08-15 17:58:00+00:00,331.54278564453125,331.55999755859375,331.3550109863281,331.3550109863281,113317
2025-08-15 17:59:00+00:00,331.3999938964844,331.69989013671875,331.3399963378906,331.5613098144531,114554
2025-08-15 18:00:00+00:00,331.34539794921875,331.435791015625,331.1600036621094,331.3699951171875,101606
2025-08-15 18:01:00+00:00,331.10009765625,331.45001220703125,331.04998779296875,331.3299865722656,78178
2025-08-15 18:02:00+00:00,331.1202087402344,331.29998779296875,330.95001220703125,331.125,75538
2025-08-15 18:03:00+00:00,330.8399963378906,331.1199951171875,330.67999267578125,331.1000061035156,148437
2025-08-15 18:04:00+00:00,330.9399108886719,331.0799865722656,330.79998779296875,330.8900146484375,86556
